Generation 	Included 	Gener	Line	SEL	selected	line	dam	sire	plant	ident	Bloss	gad	gw	ghl	ghr	ubl	ubw	GA	UBA	lbl	lbw	INCLUDED 
1	1	F1	Up	UtF2	1	UP	51153	51342	a	UP1_28	1	4.06	8.27	4.12	3.91	20.08	25.69	33.20	515.86	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51153	51342	a	UP1_28	2	5.70	8.65	4.02	4.09	21.03	26.55	35.08	558.35	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51153	51342	a	UP1_28	3	5.34	8.46	4.16	3.85	21.82	27.57	33.88	601.58	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51345	a	UP1_29	1	4.29	7.77	3.40	3.81	17.63	21.85	28.01	385.22	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51345	a	UP1_29	2	4.64	7.98	3.77	3.70	19.67	25.04	29.81	492.54	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51345	a	UP1_29	3	5.38	8.11	3.56	3.46	20.52	26.43	28.47	542.34	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51367	a	UP1_30	1	5.57	7.57	3.31	3.26	19.94	23.44	24.87	467.39	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51367	a	UP1_30	2	5.31	6.93	3.29	3.31	18.59	23.71	22.87	440.77	NA	NA	0
1	1	F1	Up	no	0	UP	51153	51367	a	UP1_30	3	5.68	8.00	4.00	4.22	20.56	24.88	32.88	511.53	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51243	51153	a	UP1_31	1	5.76	8.72	3.46	3.87	22.39	27.74	31.96	621.10	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51243	51153	a	UP1_31	2	4.95	8.63	4.03	4.08	21.10	26.39	34.99	556.83	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51243	51153	a	UP1_31	3	4.30	8.50	3.95	4.45	23.63	28.80	35.70	680.54	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51345	a	UP1_32	1	4.72	7.15	3.22	3.14	16.88	23.33	22.74	393.81	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51345	a	UP1_32	2	4.01	8.20	3.78	3.56	16.49	24.75	30.09	408.13	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51345	a	UP1_32	3	3.98	7.16	2.99	3.29	20.58	22.55	22.48	464.08	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51367	a	UP1_33	1	4.80	8.06	3.54	3.23	19.92	22.07	27.28	439.63	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51367	a	UP1_33	2	4.81	6.80	3.15	3.19	19.05	24.09	21.56	458.91	NA	NA	0
1	1	F1	Up	no	0	UP	51243	51367	a	UP1_33	3	4.01	7.68	3.52	3.60	17.53	23.01	27.34	403.37	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51077	a	UP1_34	1	2.74	6.75	2.95	2.78	17.26	18.63	19.34	321.55	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51077	a	UP1_34	2	5.08	7.75	3.48	3.82	22.61	25.59	28.29	578.59	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51077	a	UP1_34	3	5.12	7.47	3.87	3.29	19.20	24.57	26.74	471.74	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	a	UP1_35	1	4.20	7.34	3.21	3.27	20.28	23.17	23.78	469.89	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	a	UP1_35	2	4.53	7.59	3.51	3.81	20.07	21.54	27.78	432.31	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	a	UP1_35	3	4.09	7.76	3.70	3.49	19.09	23.97	27.90	457.59	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	b	UP1_36	1	5.13	6.82	2.60	2.30	23.74	25.19	16.71	598.01	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	b	UP1_36	2	5.20	7.65	3.58	3.34	22.68	30.25	26.47	686.07	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51342	b	UP1_36	3	4.86	7.02	2.85	2.91	19.32	22.86	20.22	441.66	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	a	UP1_37	1	4.27	6.64	2.99	3.12	16.62	19.69	20.29	327.25	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	a	UP1_37	2	5.19	6.92	3.05	3.01	20.57	22.87	20.97	470.44	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	a	UP1_37	3	5.74	8.58	3.91	4.03	20.43	25.49	34.06	520.76	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	b	UP1_38	1	5.22	8.54	3.54	3.82	20.91	26.97	31.43	563.94	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	b	UP1_38	2	5.37	7.62	3.45	3.15	19.08	27.03	25.15	515.73	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51345	b	UP1_38	3	4.43	7.23	3.92	3.82	20.82	24.29	27.98	505.72	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51367	a	UP1_39	1	4.79	7.43	3.53	3.37	19.40	21.32	25.63	413.61	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51367	a	UP1_39	2	4.77	9.26	4.03	4.56	20.73	24.90	39.77	516.18	NA	NA	0
1	1	F1	Up	no	0	UP	51290	51367	a	UP1_39	3	3.91	8.13	3.45	3.85	17.54	25.01	29.67	438.68	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51342	51063	a	UP1_40	1	4.65	8.51	4.51	3.99	20.05	25.53	36.17	511.88	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51342	51063	a	UP1_40	2	5.17	8.28	4.22	3.95	18.91	25.07	33.82	474.07	NA	NA	0
1	1	F1	Up	UtF2	1	UP	51342	51063	a	UP1_40	3	5.85	8.96	4.22	4.23	20.01	25.85	37.86	517.26	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51077	a	UP1_41	1	6.22	8.27	3.67	3.97	21.62	30.26	31.59	654.22	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51077	a	UP1_41	2	5.83	8.53	3.79	4.10	19.11	25.35	33.65	484.44	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51077	a	UP1_41	3	4.40	8.39	3.83	4.06	20.65	29.08	33.10	600.50	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	a	UP1_42	1	5.18	8.10	3.88	3.78	20.39	23.89	31.02	487.12	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	a	UP1_42	2	4.38	8.37	3.27	3.99	21.57	25.55	30.38	551.11	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	a	UP1_42	3	5.93	9.07	3.96	3.93	23.33	30.79	35.78	718.33	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	b	UP1_43	1	4.50	7.49	3.58	3.57	18.40	21.83	26.78	401.67	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	b	UP1_43	2	4.58	8.32	4.39	4.02	20.20	25.58	34.99	516.72	NA	NA	0
1	1	F1	Up	no	0	UP	51342	51377	b	UP1_43	3	4.90	8.02	4.18	3.88	20.76	27.03	32.32	561.14	NA	NA	0
