ind	Line	Gener	block	dam	sire	bloss	malefl	gad	Gwtot	GHl	GHr	UBL	UBW	GA	UBA	lbl	lbw	selected	select_rand	SEL
P21001	Down	F1	NA	70063	70136	2	1	3.73	6.93	2.89	3.19	20.76	19.48	21.07	404.40	NA	NA	0	NA	no
P21001	Down	F1	NA	70063	70136	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
P21002	Down	F1	NA	70063	70151	1	1	2.75	6.53	2.69	2.44	17.32	16.6	16.75	287.51	NA	NA	0	NA	no
P21002	Down	F1	NA	70063	70151	2	1	2.95	7.39	2.64	2.93	21.91	23.03	20.58	504.59	NA	NA	0	NA	no
P21002	Down	F1	NA	70063	70151	3	1	3.18	6.8	2.68	2.77	18.26	18.73	18.53	342.01	NA	NA	0	NA	no
P21002	Down	F1	NA	70063	70151	4	1	2.75	6.33	3.09	2.5	21.46	21.49	17.69	461.18	NA	NA	0	NA	no
P21003	Down	F1	NA	70063	70357	1	2	4.08	6.81	3.08	3.02	21.34	20.48	20.77	437.04	NA	NA	0	NA	no
P21003	Down	F1	NA	70063	70357	2	1	3.37	5.82	2.44	2.25	17.43	16.94	13.65	295.26	NA	NA	0	NA	no
P21003	Down	F1	NA	70063	70357	3	1	3.82	6.08	2.44	2.61	17.68	16.56	15.35	292.78	NA	NA	0	NA	no
P21004	Down	F1	NA	70063	70416	1	2	3.46	5.87	2.26	2.32	16.03	15.66	13.44	251.03	NA	NA	0	NA	no
P21004	Down	F1	NA	70063	70416	2	1	3.27	6.63	2.64	2.83	15.69	16.07	18.13	252.14	NA	NA	0	NA	no
P21004	Down	F1	NA	70063	70416	3	1	3.55	6.39	2.84	2.96	16.71	17.31	18.53	289.25	NA	NA	0	NA	no
P21004	Down	F1	NA	70063	70416	4	1	3.34	6.05	2.5	2.7	16.53	16.93	15.73	279.85	NA	NA	0	NA	no
P21005	Down	F1	NA	70109	70063	1	2	3.36	6.32	2.61	2.57	17.53	18.54	16.37	325.01	NA	NA	0	NA	no
P21005	Down	F1	NA	70109	70063	2	1	3.23	5.98	2.37	2.38	14.6	15.44	14.20	225.42	NA	NA	0	NA	no
P21005	Down	F1	NA	70109	70063	3	1	3.59	6.8	2.74	3.1	16.5	16.98	19.86	280.17	NA	NA	0	NA	no
P21006	Down	F1	NA	70109	70151	1	1	2.77	5.23	2.02	2.16	15.12	15.6	10.93	235.87	NA	NA	0	NA	no
P21006	Down	F1	NA	70109	70151	2	1	2.7	5.5	2.28	2.18	15.09	15.56	12.27	234.80	NA	NA	0	NA	no
P21006	Down	F1	NA	70109	70151	3	1	2.94	7.51	2.91	2.85	19.28	20.55	21.63	396.20	NA	NA	0	NA	no
P21006	Down	F1	NA	70109	70151	4	2	3.03	6.03	2.4	2.3	18.06	19.04	14.17	343.86	NA	NA	0	NA	no
P21007	Down	F1	NA	70109	70193	1	1	3.45	6.23	2.29	2.39	18.66	21.51	14.58	401.38	NA	NA	0	NA	no
P21007	Down	F1	NA	70109	70193	2	2	3.47	7.14	2.55	2.65	22.39	26.7	18.56	597.81	NA	NA	0	NA	no
P21007	Down	F1	NA	70109	70193	3	1	3.68	6.98	2.6	2.65	20.07	22.45	18.32	450.57	NA	NA	0	NA	no
P21008	Down	F1	NA	70109	70416	1	1	3.44	5.98	2.55	2.46	16.04	19	14.98	304.76	NA	NA	0	NA	no
P21008	Down	F1	NA	70109	70416	2	1	2.84	7.03	2.54	2.9	19.45	22.68	19.12	441.13	NA	NA	0	NA	no
P21008	Down	F1	NA	70109	70416	3	2	3.28	6.54	2.76	2.79	18.2	20.33	18.15	370.01	NA	NA	0	NA	no
P21009	Down	F1	NA	70136	70173	1	1	2.84	6.61	2.63	2.67	19.15	20.66	17.52	395.64	NA	NA	0	NA	no
P21009	Down	F1	NA	70136	70173	2	2	2.84	6.65	2.62	2.7	19.67	22.26	17.69	437.85	NA	NA	0	NA	no
P21009	Down	F1	NA	70136	70173	3	1	2.94	5.44	2.45	2.39	17.49	18.4	13.16	321.82	NA	NA	0	NA	no
P21010	Down	F1	NA	70136	70357	1	1	3.46	6.64	2.51	2.52	16.95	17.76	16.70	301.03	NA	NA	1	NA	DtF2
P21010	Down	F1	NA	70136	70357	2	1	3.92	6.61	2.54	2.3	19.52	19.31	16.00	376.93	NA	NA	1	NA	DtF2
P21010	Down	F1	NA	70136	70357	3	1	3.8	5.33	1.97	2.02	16.97	16.49	10.63	279.84	NA	NA	1	NA	DtF2
P21011	Down	F1	NA	70136	70409	1	1	3.13	6	2.3	2.53	17.13	16.55	14.49	283.50	NA	NA	0	NA	no
P21011	Down	F1	NA	70136	70409	2	1	3.01	6.23	2.49	2.68	15.41	16.16	16.10	249.03	NA	NA	0	NA	no
P21011	Down	F1	NA	70136	70409	3	2	3.63	6.22	2.41	2.47	15.99	17.43	15.18	278.71	NA	NA	0	NA	no
P21011	Down	F1	NA	70136	70409	4	2	4.08	5.95	2.19	2.48	16.51	17.4	13.89	287.27	NA	NA	0	NA	no
P21012	Down	F1	NA	70136	70423	1	2	3.15	5.21	2.48	2.47	17.78	15.52	12.89	275.95	NA	NA	0	NA	no
P21012	Down	F1	NA	70136	70423	2	1	2.68	6.54	1.94	2.7	19.49	20.99	15.17	409.10	NA	NA	0	NA	no
P21012	Down	F1	NA	70136	70423	3	1	3.32	6.51	2.81	2.82	19.86	21.58	18.33	428.58	NA	NA	0	NA	no
P21013	Down	F1	NA	70151	70136	1	1	3.95	5.88	2.35	2.46	17.95	18.99	14.14	340.87	NA	NA	0	NA	no
P21013	Down	F1	NA	70151	70136	2	1	3.38	6.38	2.73	2.74	21.31	22.29	17.45	475.00	NA	NA	0	NA	no
P21013	Down	F1	NA	70151	70136	3	2	3.21	6.72	2.81	2.94	20.92	21.75	19.32	455.01	NA	NA	0	NA	no
P21014	Down	F1	NA	70151	70173	1	1	2.68	6.24	2.52	2.51	16.47	18.27	15.69	300.91	NA	NA	0	NA	no
P21014	Down	F1	NA	70151	70173	2	1	2.79	5.37	2.17	2.48	17.5	18.22	12.49	318.85	NA	NA	0	NA	no
P21014	Down	F1	NA	70151	70173	3	2	3.36	6.39	2.45	2.62	19.63	22.01	16.20	432.06	NA	NA	0	NA	no
P21014	Down	F1	NA	70151	70173	4	2	2.86	6.74	2.46	2.6	15.54	17.4	17.05	270.40	NA	NA	0	NA	no
P21015	Down	F1	NA	70151	70357	1	1	3.77	6.21	2.41	2.46	20.46	21.3	15.12	435.80	NA	NA	0	NA	no
P21015	Down	F1	NA	70151	70357	2	1	3.18	6.66	2.47	2.76	18.56	19.51	17.42	362.11	NA	NA	0	NA	no
P21015	Down	F1	NA	70151	70357	3	1	3.2	6.34	2.32	2.49	19.17	18.59	15.25	356.37	NA	NA	0	NA	no
P21016	Down	F1	NA	70151	70409	1	1	3.02	6.11	2.48	2.58	18.16	18.38	15.46	333.78	NA	NA	0	NA	no
P21016	Down	F1	NA	70151	70409	2	1	3.86	6.36	2.33	2.38	19.34	19.4	14.98	375.20	NA	NA	0	NA	no
P21016	Down	F1	NA	70151	70409	3	2	2.61	6.71	2.67	2.63	17.95	20.75	17.78	372.46	NA	NA	0	NA	no
P21016	Down	F1	NA	70151	70409	4	2	2.72	7.96	2.94	2.72	24.07	25.74	22.53	619.56	NA	NA	0	NA	no
P21017	Down	F1	NA	70159	70109	1	1	2.72	5.15	2.13	2.28	18.96	17.73	11.36	336.16	NA	NA	1	NA	DtF2
P21017	Down	F1	NA	70159	70109	2	1	2.92	5.87	2.22	2.35	19.06	19.09	13.41	363.86	NA	NA	1	NA	DtF2
P21017	Down	F1	NA	70159	70109	3	2	2.95	6.93	2.53	2.62	21.06	22.71	17.84	478.27	NA	NA	1	NA	DtF2
P21018	Down	F1	NA	70159	70193	1	2	3.4	6.27	2.42	2.58	19.11	19.95	15.68	381.24	NA	NA	0	NA	no
P21018	Down	F1	NA	70159	70193	2	2	3.38	6.94	2.83	2.99	22.7	25.95	20.20	589.07	NA	NA	0	NA	no
P21018	Down	F1	NA	70159	70193	3	2	2.59	6	2.36	2.28	19.57	18.5	13.92	362.05	NA	NA	0	NA	no
P21019	Down	F1	NA	70159	70218	1	1	3.76	5.98	2.27	2.17	15.69	17.02	13.28	267.04	NA	NA	1	NA	DtF2
P21019	Down	F1	NA	70159	70218	2	1	3.14	5.27	2.51	2.28	15.35	16.31	12.62	250.36	NA	NA	1	NA	DtF2
P21019	Down	F1	NA	70159	70218	3	1	2.92	6.18	2.41	2.31	16.85	18.47	14.58	311.22	NA	NA	1	NA	DtF2
P21020	Down	F1	NA	70159	70420	1	1	2.37	5.58	2.79	2.39	19.94	19.02	14.45	379.26	NA	NA	1	NA	DtF2
P21020	Down	F1	NA	70159	70420	2	1	2.37	4.87	2.12	2.09	16.78	14.98	10.25	251.36	NA	NA	1	NA	DtF2
P21020	Down	F1	NA	70159	70420	3	2	2.55	5.17	2.29	2.16	18.93	18.86	11.50	357.02	NA	NA	1	NA	DtF2
P21021	Down	F1	NA	70173	70404	1	2	3.13	5.51	2.27	2.27	17.42	17.51	12.51	305.02	NA	NA	0	NA	no
P21021	Down	F1	NA	70173	70404	2	2	3.09	6.67	2.9	2.98	21.42	23.9	19.61	511.94	NA	NA	0	NA	no
P21021	Down	F1	NA	70173	70404	3	2	3.44	6.4	2.64	2.69	19.23	21.71	17.06	417.48	NA	NA	0	NA	no
P21022	Down	F1	NA	70173	70409	1	1	3.16	5.52	2.34	2.45	18.63	17.11	13.22	318.76	NA	NA	0	NA	no
P21022	Down	F1	NA	70173	70409	2	1	3.02	6.17	2.56	2.75	19.18	17.54	16.38	336.42	NA	NA	0	NA	no
P21022	Down	F1	NA	70173	70409	3	1	3.41	6.29	2.66	2.77	18	18.84	17.08	339.12	NA	NA	0	NA	no
P21022	Down	F1	NA	70173	70409	4	1	3.39	6.91	3.08	3.31	21.2	22.99	22.08	487.39	NA	NA	0	NA	no
P21023	Down	F1	NA	70173	70423	1	1	3.21	5.89	2.52	2.47	17.75	19.1	14.70	339.03	NA	NA	0	NA	no
P21023	Down	F1	NA	70173	70423	2	1	2.82	5.94	2.75	2.7	17.42	18.27	16.19	318.26	NA	NA	0	NA	no
P21023	Down	F1	NA	70173	70423	3	2	3.13	7.08	2.95	3.06	21.01	23.85	21.28	501.09	NA	NA	0	NA	no
